Date,Open,High,Low,Close,Adj Close,Volume
2017-10-05,97.089996,97.089996,94.089996,95.900002,90.149223,1110900
2017-10-06,95.500000,95.779999,94.940002,95.699997,89.961212,567900
2017-10-09,95.809998,96.029999,93.730003,93.970001,88.334961,322600
2017-10-10,94.230003,95.230003,94.070000,95.209999,89.500610,466600
2017-10-11,94.879997,95.419998,92.690002,92.690002,87.131699,756700
2017-10-12,92.360001,92.830002,91.720001,92.760002,87.197517,501500
2017-10-13,92.760002,93.589996,92.070000,92.860001,87.291519,458300
2017-10-16,92.860001,92.870003,91.410004,91.900002,86.389099,568100
2017-10-17,92.089996,92.940002,91.570000,92.010002,86.492485,475500
2017-10-18,92.430000,93.320000,91.970001,93.239998,87.648727,697600
2017-10-19,92.529999,93.709999,91.989998,93.599998,87.987144,690600
2017-10-20,94.300003,95.959999,93.480003,93.730003,88.109352,642800
2017-10-23,93.610001,95.349998,92.949997,92.959999,87.385521,874600
2017-10-24,93.580002,94.629997,93.129997,93.769997,88.146957,770700
2017-10-25,93.410004,94.540001,93.050003,93.800003,88.175148,938300
2017-10-26,93.349998,97.959999,93.349998,97.919998,92.048103,1127400
2017-10-27,97.760002,97.849998,96.379997,97.790001,91.925888,660100
2017-10-30,97.360001,97.709999,96.620003,97.330002,91.493477,467900
2017-10-31,97.349998,97.900002,96.709999,96.730003,90.929466,558900
2017-11-01,97.199997,99.180000,96.239998,98.480003,92.574501,923800
2017-11-02,98.500000,98.500000,96.570000,97.589996,91.737877,616500
2017-11-03,97.550003,99.169998,97.400002,97.980003,92.104515,426300
2017-11-06,98.360001,99.900002,98.050003,99.589996,93.617950,501700
2017-11-07,99.559998,100.239998,98.620003,99.190002,93.241943,531300
2017-11-08,98.900002,100.010002,98.900002,99.269997,93.317139,464200
2017-11-09,98.830002,102.129997,98.110001,100.820000,94.774185,686700
2017-11-10,101.000000,102.870003,100.620003,101.209999,95.140808,968900
2017-11-13,101.029999,102.190002,100.750000,101.900002,95.789452,586300
2017-11-14,101.370003,102.449997,101.160004,102.309998,96.174828,352700
2017-11-15,101.900002,104.849998,100.500000,104.150002,97.904510,966400
2017-11-16,104.459999,104.940002,103.169998,104.309998,98.054901,634000
2017-11-17,104.639999,106.669998,104.260002,105.070000,99.120934,1038200
2017-11-20,105.209999,106.900002,105.180000,106.349998,100.328461,780600
2017-11-21,106.879997,107.239998,105.440002,107.059998,100.998260,465500
2017-11-22,107.070000,107.580002,106.370003,106.500000,100.469978,406600
2017-11-24,106.660004,107.650002,106.349998,106.900002,100.847321,241800
2017-11-27,107.330002,107.800003,106.599998,107.050003,100.988838,466300
2017-11-28,106.750000,109.239998,106.750000,109.099998,102.922752,453800
2017-11-29,109.309998,110.610001,108.720001,110.290001,104.045380,862400
2017-11-30,110.620003,111.510002,107.849998,108.320000,102.186913,1378400
2017-12-01,108.089996,108.919998,106.599998,108.059998,101.941628,672700
2017-12-04,109.129997,109.980003,107.849998,108.870003,102.705780,935500
2017-12-05,109.230003,110.220001,107.910004,109.559998,103.356697,550700
2017-12-06,109.040001,110.570000,108.989998,110.000000,103.771790,352100
2017-12-07,110.349998,111.620003,110.099998,111.260002,104.960457,508900
2017-12-08,111.279999,112.269997,111.000000,112.059998,105.715149,553700
2017-12-11,111.879997,112.529999,110.839996,111.370003,105.064240,615700
2017-12-12,111.739998,112.889999,111.169998,112.349998,105.988731,558000
2017-12-13,112.690002,113.500000,112.199997,112.699997,106.318916,513500
2017-12-14,112.860001,113.330002,111.860001,111.919998,105.583076,305700
2017-12-15,111.959999,113.919998,111.959999,112.889999,106.498161,942500
2017-12-18,114.349998,117.400002,113.639999,115.570000,109.026413,1146700
2017-12-19,115.570000,115.970001,112.769997,113.180000,106.771751,722300
2017-12-20,113.760002,115.440002,113.050003,115.040001,108.526436,780400
2017-12-21,115.150002,115.779999,113.860001,114.830002,108.328316,248000
2017-12-22,114.849998,115.879997,114.610001,115.540001,108.998108,338300
2017-12-26,115.250000,117.309998,115.250000,116.940002,110.318863,236900
2017-12-27,117.019997,118.080002,116.720001,117.250000,110.611290,298200
2017-12-28,117.470001,117.849998,117.029999,117.589996,110.932045,210200
2017-12-29,117.900002,118.889999,117.419998,117.489998,110.837715,362900
2018-01-02,118.470001,119.260002,117.500000,117.849998,111.177322,708000
2018-01-03,117.980003,118.389999,116.370003,116.570000,109.969803,444500
2018-01-04,116.889999,118.110001,115.769997,117.389999,110.743370,742700
2018-01-05,117.699997,118.160004,116.769997,117.129997,110.498085,393600
2018-01-08,117.580002,117.980003,116.110001,117.400002,110.752808,537300
2018-01-09,117.300003,118.370003,116.400002,116.889999,110.271683,365700
2018-01-10,116.669998,118.290001,116.379997,117.580002,110.922600,424500
2018-01-11,118.370003,119.190002,117.940002,118.349998,111.649002,824700
2018-01-12,119.080002,119.449997,118.160004,118.790001,112.064102,1064800
